..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_F1.avalla	{asmeta.mutation.operators.ChooseRuleMutate@114c9398=0=0, asmeta.mutation.operators.RuleRemover@450f312d=0=41}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG1.avalla	{asmeta.mutation.operators.RuleRemover@53745795=0=41, asmeta.mutation.operators.ChooseRuleMutate@4b4cb259=0=0}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG10.avalla	{asmeta.mutation.operators.ChooseRuleMutate@1c50c8d4=0=0, asmeta.mutation.operators.RuleRemover@511e1600=0=41}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG12.avalla	{asmeta.mutation.operators.RuleRemover@2ac4e31f=0=41, asmeta.mutation.operators.ChooseRuleMutate@23cd89e5=0=0}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG2.avalla	{asmeta.mutation.operators.ChooseRuleMutate@47dede28=0=0, asmeta.mutation.operators.RuleRemover@119dc6ec=0=41}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG3.avalla	{asmeta.mutation.operators.RuleRemover@9329b00=0=41, asmeta.mutation.operators.ChooseRuleMutate@40a400ee=0=0}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG6.avalla	{asmeta.mutation.operators.ChooseRuleMutate@42654c9c=0=0, asmeta.mutation.operators.RuleRemover@2cea1857=0=41}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG7.avalla	{asmeta.mutation.operators.ChooseRuleMutate@54d8bd7d=0=0, asmeta.mutation.operators.RuleRemover@1ee4c921=0=41}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG8.avalla	{asmeta.mutation.operators.RuleRemover@32a7b543=0=41, asmeta.mutation.operators.ChooseRuleMutate@24e01a69=0=0}
..\asmeta.evotest\asmeta.evotest.experiments\data\ase-exp\results\run0\atgttests\Tcas\testRG_r_Main_TRG9.avalla	{asmeta.mutation.operators.ChooseRuleMutate@75a18e4c=0=0, asmeta.mutation.operators.RuleRemover@65bcf8bc=0=41}
