asm_path;asm_name;n_macro;n_update;n_forall;n_branch;n_rule;approach;status;exec_time_ms;n_scenarios;n_step;n_set;n_check;macro_coverage;update_rule_coverage;forall_rule_coverage;branch_coverage;rule_coverage;n_failing_scenarios;n_val_error_scenarios;casemutator_score;chooserulemutator_score;condnegator_score;condremover_score;forallmutator_score;partoseqmutator_score;seqtoparmutator_score;ruleremover_score
../../../asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm;certifierRaff5ForSMTproof;15;24;0;13;61;evoavalla;OK;68273.0;4;16;7;180;0.93333334;0.5416667;NaN;0.8076923;0.8032787;0;1;1.0;NaN;1.0;0.7916667;NaN;0.14285715;NaN;0.75409836
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassed.asm;oneWayTrafficLightOnlyPassed;5;12;0;5;26;evoavalla;OK;66158.0;1;4;1;25;1.0;1.0;NaN;0.9;1.0;0;1;NaN;NaN;1.0;0.8;NaN;0.2;NaN;1.0
../../../asm_examples/stereoacuity/certifierRaff2.asm;certifierRaff2;14;18;0;10;50;atgt;OK;152.0;6;28;23;85;1.0;0.9444444;NaN;0.95;0.98;0;0;NaN;NaN;1.0;0.9;NaN;0.0;NaN;0.93877554
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnum.asm;oneWayTrafficLightUsingEnum;5;12;0;8;29;atgt;OK;236.0;10;38;38;128;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;1.0;0.5;NaN;0.0;NaN;1.0
../../../asm_examples/stereoacuity/certifierRaff3.asm;certifierRaff3;14;20;0;11;53;atgt;OK;201.0;7;39;34;118;1.0;0.95;NaN;0.95454544;0.9811321;0;0;NaN;NaN;1.0;0.90909094;NaN;0.0;NaN;0.9423077
../../../asm_examples/PHD/phd_master_flat2_v3.asm;phd_master_flat2_v3;66;148;0;69;348;atgt;OK;5065.0;103;308;308;689;1.0;0.7905405;NaN;0.98550725;1.0;0;0;NaN;NaN;1.0;0.942029;NaN;0.015151516;NaN;0.8936782
../../../asm_examples/PillBox/Level0/pillbox_0.asm;pillbox_0;9;18;0;15;53;atgt;OK;204.0;9;35;89;79;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;1.0;0.8947368;NaN;125;NaN;0.88461536
../../../asm_examples/PHD/phd_master_flat2_v7.asm;phd_master_flat2_v7;7;184;0;18;307;atgt;OK;8755.0;138;523;562;789;1.0;0.79347825;NaN;1.0;0.990228;0;0;0.6511628;NaN;1.0;1.0;NaN;0.01010101;NaN;0.85846156
../../../asm_examples/stereoacuity/certifier_nochoose.asm;certifier_nochoose;16;24;0;15;66;atgt;OK;1676.0;5;25;44;95;1.0;875;NaN;0.93333334;0.90909094;18;0;NaN;NaN;0.8666667;0.6333333;NaN;125;NaN;0.73846155
../../../asm_examples/examples/carController.asm;carController;1;5;0;2;7;atgt;OK;45.0;3;12;23;9;1.0;1.0;NaN;1.0;1.0;0;0;0.75;NaN;1.0;1.0;NaN;NaN;NaN;0.8888889
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight0/TrafficLight_0.asm;TrafficLight_0;7;10;0;7;33;atgt;OK;64.0;3;13;13;30;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;0.85714287;0.2857143;NaN;0.0;NaN;1.0
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm;TrafficLight_1;11;17;0;15;56;atgt;OK;232.0;10;33;38;81;1.0;1.0;NaN;0.93333334;1.0;0;0;NaN;NaN;0.93333334;0.25;NaN;0.0;NaN;1.0
../../../asm_examples/examples/landingGearSystem/LGS_GM_withError.asm;LGS_GM_withError;4;15;0;3;22;atgt;OK;411.0;12;77;77;77;1.0;1.0;NaN;1.0;1.0;0;0;0.88235295;NaN;1.0;1.0;NaN;NaN;NaN;0.9259259
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisGround.asm;HemodialysisGround;5;2;0;3;11;atgt;OK;23.0;2;5;0;5;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;0.6666667;0.6666667;NaN;1.0;NaN;0.8
../../../asm_examples/PHD/phd_master_flat2_v0.asm;phd_master_flat2_v0;27;52;0;26;131;atgt;OK;948.0;33;95;95;156;1.0;0.78846157;NaN;1.0;1.0;0;0;NaN;NaN;1.0;1.0;NaN;0.037037037;NaN;0.8396947
../../../asm_examples/examples/simple_example/AdvancedClockDeciSecond.asm;AdvancedClockDeciSecond;2;4;0;3;11;atgt;OK;390812.0;2;36003;0;39670;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;1.0;1.0;NaN;0.0;NaN;1.0
../../../asm_examples/examples/landingGearSystem/LGS_EV_v2.asm;LGS_EV_v2;4;38;0;3;60;atgt;OK;481.0;12;75;75;284;1.0;1.0;NaN;1.0;1.0;0;0;0.88235295;NaN;1.0;1.0;NaN;0.0;NaN;0.8923077
../../../asm_examples/examples/landingGearSystem/LGS_SE.asm;LGS_SE;4;38;0;9;66;atgt;OK;765.0;19;119;166;426;1.0;1.0;NaN;1.0;1.0;0;0;0.88235295;NaN;1.0;0.5;NaN;0.0;NaN;0.90140843
../../../asm_examples/PHD/phd_master_flat2_v2.asm;phd_master_flat2_v2;64;144;0;67;338;atgt;OK;4464.0;99;302;302;677;1.0;0.7986111;NaN;0.98507464;1.0;0;0;NaN;NaN;1.0;0.9402985;NaN;0.015625;NaN;0.8964497
../../../asm_examples/examples/simple_example/AdvancedClock2.asm;AdvancedClock2;2;3;0;3;9;atgt;OK;21.0;1;11;11;16;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;1.0;1.0;NaN;0.0;NaN;1.0
../../../asm_examples/stereoacuity/certifierRaff1.asm;certifierRaff1;13;15;0;9;43;atgt;OK;120.0;5;19;14;57;1.0;0.93333334;NaN;0.9444444;0.9767442;0;0;NaN;NaN;1.0;0.8888889;NaN;0.0;NaN;0.9302326
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight3/TrafficLight_3.asm;TrafficLight_3;14;35;0;23;88;atgt;OK;555.0;17;60;76;221;1.0;1.0;NaN;0.9130435;1.0;0;0;NaN;NaN;0.95652175;0.25;NaN;0.0;NaN;1.0
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight_NOREF/TrafficLight_4.asm;TrafficLight_4;10;25;0;18;80;atgt;OK;239.0;4;23;69;90;1.0;0.92;NaN;0.8055556;975;0;0;NaN;NaN;1.0;0.6111111;NaN;0.0;NaN;0.9
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassedFlat.asm;oneWayTrafficLightOnlyPassedFlat;5;12;0;5;26;atgt;OK;159.0;9;39;39;108;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;1.0;1.0;NaN;0.2;NaN;1.0
../../../asm_examples/stereoacuity/certifier_nochoose_noundef.asm;certifier_nochoose_noundef;17;28;0;17;74;atgt;OK;2467.0;26;144;270;517;1.0;1.0;NaN;0.9411765;1.0;0;0;1.0;NaN;0.88235295;0.84375;NaN;0.22222222;NaN;0.9324324
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight4/TrafficLight_4.asm;TrafficLight_4;13;11;0;17;60;atgt;OK;310.0;9;60;76;221;1.0;1.0;NaN;1.0;1.0;0;0;NaN;NaN;1.0;0.3888889;NaN;0.0;NaN;1.0
../../../asm_examples/examples/landingGearSystem/LGS_EV.asm;LGS_EV;4;38;0;3;60;atgt;OK;737.0;12;75;75;284;1.0;1.0;NaN;1.0;1.0;0;0;0.88235295;NaN;1.0;1.0;NaN;0.0;NaN;0.8923077
../../../asm_examples/examples/landingGearSystem/LGS_SE_v2.asm;LGS_SE_v2;4;38;0;9;66;atgt;OK;789.0;19;119;166;426;1.0;1.0;NaN;1.0;1.0;0;0;0.88235295;NaN;1.0;0.5;NaN;0.0;NaN;0.90140843
../../../asm_examples/examples/landingGearSystem/LGS_GM.asm;LGS_GM;4;15;0;3;22;atgt;OK;325.0;12;75;75;75;1.0;1.0;NaN;1.0;1.0;0;0;0.88235295;NaN;1.0;1.0;NaN;NaN;NaN;0.9259259
../../../asm_examples/PHD/phd_master_flat2_v1.asm;phd_master_flat2_v1;4;52;0;3;85;atgt;OK;955.0;34;98;98;162;1.0;0.78846157;NaN;1.0;1.0;0;0;1.0;NaN;1.0;1.0;NaN;0.037037037;NaN;875
../../../asm_examples/stereoacuity/certifierGround.asm;certifierGround;12;12;0;7;36;atgt;OK;46.0;3;10;6;28;1.0;0.9166667;NaN;0.85714287;0.9444444;0;0;NaN;NaN;1.0;0.78571427;NaN;0.0;NaN;0.9166667
